version,ip_length,ttl,protocol,source_ip,destination_ip,source_port,destination_port,seq_num,ack_num,tcp_length,ns,cwr,ece,urg,ack,psh,rst,syn,fin,data_size,is_anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,1296,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,4662,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,9102,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,5822,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,64623,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,1247,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,1050,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,2702,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,40778,3814,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,40778,2119,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,8007,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,3737,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,5904,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,1093,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,13782,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,903,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,4449,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,4111,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,1046,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,500,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,2121,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,1038,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,3283,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,7443,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,1063,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,20,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,2222,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,1147,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,6566,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,40778,10180,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,1277,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,52673,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,40778,1121,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,9111,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,5214,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,1244,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,2105,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,9618,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,17,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,648,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,5432,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,5060,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,52822,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,666,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,41511,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,8045,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,6669,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,1154,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,6156,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,9502,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,5922,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,33899,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1782,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,4848,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,100,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,4900,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,52869,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,1199,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,9071,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,714,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,49400,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,3128,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,40778,1149,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,22939,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,27000,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,40778,5100,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,10010,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,8254,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,1071,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,5280,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,32784,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,9418,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1500,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,6646,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,1310,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,1875,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,9535,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,1095,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,5862,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,8083,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,1216,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,1030,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,417,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,3211,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,4321,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,1084,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,3333,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,1688,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,49,6,192.168.11.25,192.168.11.21,40778,6901,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,1971,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,1311,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,2106,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,5555,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,6000,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,10617,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,1048,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,6543,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,8089,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,125,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1077,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,1,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,3517,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,8400,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,40778,8300,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,40778,2068,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,667,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,61532,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,6692,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,264,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,6004,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,40778,3918,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,2602,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,2196,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,646,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,9943,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,2910,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,5906,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,3324,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,17988,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,4005,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,617,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,1805,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,10001,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,5087,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,49152,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,3827,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,3371,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,5901,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,1600,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,691,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,5633,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,3889,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,2043,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,3914,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,9100,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,9040,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,2998,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,2492,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,1272,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,7200,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,30951,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,1328,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,4126,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,2710,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,49155,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,6666,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,625,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,2366,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,6002,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,15004,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,2968,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,1058,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,1145,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,1999,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,39,6,192.168.11.25,192.168.11.21,40778,16113,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1070,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,1812,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,3325,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,1055,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,3261,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,40778,1192,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,1040,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,2191,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,7000,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,3869,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,32781,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,44176,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,2008,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,42,6,192.168.11.25,192.168.11.21,40778,19350,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,50003,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,8000,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,41,6,192.168.11.25,192.168.11.21,40778,85,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,7100,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,50,6,192.168.11.25,192.168.11.21,40778,12000,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,683,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,45,6,192.168.11.25,192.168.11.21,40778,2725,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,5054,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,211,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,9968,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,48,6,192.168.11.25,192.168.11.21,40778,1066,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,4550,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1433,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,700,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,212,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,1088,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,8008,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,57,6,192.168.11.25,192.168.11.21,40778,3493,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,32778,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,254,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,2811,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,10621,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,51,6,192.168.11.25,192.168.11.21,40778,2003,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,7676,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,7025,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,32780,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,9500,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,1081,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,46,6,192.168.11.25,192.168.11.21,40778,6779,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,1217,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,19801,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,52,6,192.168.11.25,192.168.11.21,40778,1138,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,47,6,192.168.11.25,192.168.11.21,40778,3351,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,53,6,192.168.11.25,192.168.11.21,40778,18101,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,37,6,192.168.11.25,192.168.11.21,40778,16001,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,24,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,8010,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,38,6,192.168.11.25,192.168.11.21,40778,888,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,58,6,192.168.11.25,192.168.11.21,40778,8800,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,55,6,192.168.11.25,192.168.11.21,40778,6112,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,59,6,192.168.11.25,192.168.11.21,40778,1186,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,44,6,192.168.11.25,192.168.11.21,40778,54045,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,43,6,192.168.11.25,192.168.11.21,40778,999,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,40,6,192.168.11.25,192.168.11.21,40778,5560,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,1998,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,1309,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,56,6,192.168.11.25,192.168.11.21,40778,38292,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
4,5,54,6,192.168.11.25,192.168.11.21,40778,10004,3926522791,0,5,0,0,0,0,0,0,0,0,0,0,anomaly
